,ds,ts
0,08:02:00,0.2333333333333333
1,08:07:00,0.1533333333333333
2,08:12:00,0.0933333333333333
3,08:17:00,0.0466666666666666
4,08:22:00,0.2
5,08:27:00,0.44
6,08:32:00,0.34
7,08:37:00,0.2933333333333333
8,08:42:00,0.0133333333333333
9,08:47:00,0.0933333333333333
10,08:52:00,0.0333333333333333
11,08:57:00,0.001
12,09:02:00,0.001
13,09:07:00,0.0133333333333333
14,09:12:00,0.02
15,09:17:00,0.0933333333333333
16,09:22:00,0.1866666666666666
17,09:27:00,0.5733333333333334
18,09:32:00,0.32
19,09:37:00,0.7266666666666667
20,09:42:00,0.1
21,09:47:00,0.1266666666666666
22,09:52:00,0.0533333333333333
23,09:57:00,0.04
24,10:02:00,0.02
25,10:07:00,0.1
26,10:12:00,0.1133333333333333
27,10:17:00,0.0933333333333333
28,10:22:00,0.4466666666666666
29,10:27:00,0.1066666666666666
30,10:32:00,0.1066666666666666
31,10:37:00,0.3533333333333333
32,10:42:00,0.1133333333333333
33,10:47:00,0.1466666666666666
34,10:52:00,0.2133333333333333
35,10:57:00,0.1533333333333333
36,11:02:00,0.3266666666666666
37,11:07:00,2.5733333333333333
38,11:12:00,0.9066666666666666
39,11:17:00,0.56
40,11:22:00,1.0066666666666666
41,11:27:00,0.2
42,11:32:00,0.3066666666666666
43,11:37:00,0.22
44,11:42:00,0.14
45,11:47:00,0.0933333333333333
46,11:52:00,0.7866666666666666
47,11:57:00,0.5333333333333333
48,12:02:00,0.32
49,12:07:00,0.0066666666666666
50,12:12:00,0.4066666666666667
51,12:17:00,0.1733333333333333
52,12:22:00,0.3
53,12:27:00,0.02
54,12:32:00,0.06
55,12:37:00,0.001
56,12:42:00,0.02
57,12:47:00,0.001
58,12:52:00,0.0533333333333333
59,12:57:00,0.0733333333333333
60,13:02:00,0.001
61,13:07:00,0.02
62,13:12:00,0.1466666666666666
63,13:17:00,0.2266666666666666
64,13:22:00,0.0866666666666666
65,13:27:00,0.5
66,13:32:00,0.0733333333333333
67,13:37:00,0.2533333333333333
68,13:42:00,1.2
69,13:47:00,0.9733333333333334
70,13:52:00,0.36
71,13:57:00,0.6266666666666667
72,14:02:00,0.4466666666666666
73,14:07:00,1.98
74,14:12:00,0.4266666666666667
75,14:17:00,0.3066666666666666
76,14:22:00,0.2933333333333333
77,14:27:00,0.3466666666666667
78,14:32:00,0.1666666666666666
79,14:37:00,0.3066666666666666
80,14:42:00,0.1533333333333333
81,14:47:00,0.04
82,14:52:00,0.06
83,14:57:00,0.0266666666666666
84,15:02:00,0.001
85,15:07:00,0.001
86,15:12:00,0.001
87,15:17:00,0.0533333333333333
88,15:22:00,0.0466666666666666
89,15:27:00,0.3333333333333333
90,15:32:00,0.0733333333333333
91,15:37:00,0.3
92,15:42:00,0.2
93,15:47:00,0.2133333333333333
94,15:52:00,0.02
95,15:57:00,0.6866666666666666
96,16:02:00,1.68
97,16:07:00,0.0466666666666666
98,16:12:00,0.0466666666666666
99,16:17:00,0.001
100,16:22:00,0.08
101,16:27:00,0.0266666666666666
102,16:32:00,0.0266666666666666
103,16:37:00,0.2733333333333333
104,16:42:00,0.02
105,16:47:00,0.001
106,16:52:00,0.0466666666666666
107,16:57:00,0.18
108,17:02:00,0.1733333333333333
109,17:07:00,0.0333333333333333
110,17:12:00,0.0533333333333333
111,08:06:00,0.0666666666666666
112,08:11:00,0.0866666666666666
113,08:16:00,0.1
114,08:21:00,0.2466666666666666
115,08:26:00,0.0466666666666666
116,08:31:00,0.28
117,08:36:00,0.001
118,08:41:00,0.0066666666666666
119,08:46:00,0.86
120,08:51:00,0.54
121,08:56:00,0.2533333333333333
122,09:01:00,0.4666666666666667
123,09:06:00,0.2133333333333333
124,09:11:00,0.16
125,09:16:00,0.5
126,09:21:00,0.5666666666666667
127,09:26:00,0.5866666666666667
128,09:31:00,0.4466666666666666
129,09:36:00,0.2733333333333333
130,09:41:00,0.3
131,09:46:00,0.3866666666666666
132,09:51:00,0.8866666666666667
133,09:56:00,1.1266666666666667
134,10:01:00,0.9733333333333334
135,10:06:00,1.0266666666666666
136,10:11:00,1.0733333333333333
137,10:16:00,1.086666666666667
138,10:21:00,0.4333333333333333
139,10:26:00,0.48
140,10:31:00,0.5333333333333333
141,10:36:00,0.74
142,10:41:00,0.64
143,10:46:00,0.8533333333333334
144,10:51:00,0.4733333333333333
145,10:56:00,0.18
146,11:01:00,0.001
147,11:06:00,0.0266666666666666
148,11:11:00,0.16
149,11:16:00,0.4533333333333333
150,11:21:00,0.1266666666666666
151,11:26:00,0.14
152,11:31:00,0.3666666666666666
153,11:36:00,0.5266666666666666
154,11:41:00,0.06
155,11:46:00,0.1133333333333333
156,11:51:00,0.0533333333333333
157,11:56:00,0.24
158,12:01:00,0.1266666666666666
159,12:06:00,0.14
160,12:11:00,0.4266666666666667
161,12:16:00,0.2133333333333333
