,ds,ts
197,15:47:00,134.0
198,15:52:00,27.99999999999999
199,15:57:00,39.0
200,16:02:00,127.0
201,16:07:00,52.99999999999999
202,08:12:00,1.999999999999995
203,08:17:00,6.99999999999999
204,08:22:00,4.999999999999995
205,08:27:00,21.999999999999993
206,08:32:00,18.99999999999999
207,08:37:00,3.0
208,08:42:00,3.0
209,08:47:00,4.999999999999995
210,08:52:00,28.999999999999996
211,08:57:00,0.99999999999999
212,09:02:00,3.99999999999999
213,09:07:00,13.999999999999995
214,09:12:00,13.999999999999995
215,09:17:00,15.999999999999991
216,09:22:00,1.999999999999995
217,09:27:00,6.99999999999999
218,09:32:00,6.0
219,09:37:00,16.999999999999996
220,09:42:00,15.0
221,09:47:00,9.0
222,09:52:00,42.00000000000001
223,09:57:00,18.0
224,10:02:00,19.999999999999996
225,10:07:00,12.99999999999999
226,10:12:00,25.999999999999996
227,10:17:00,12.99999999999999
228,10:22:00,45.999999999999986
229,10:27:00,48.0
230,10:32:00,9.99999999999999
231,10:37:00,21.000000000000004
232,10:42:00,6.99999999999999
233,10:47:00,13.999999999999995
234,10:52:00,13.999999999999995
235,10:57:00,13.999999999999995
236,11:02:00,6.99999999999999
237,11:07:00,70.99999999999999
238,11:12:00,15.999999999999991
239,11:17:00,75.0
240,11:22:00,61.99999999999999
241,11:27:00,86.0
242,11:32:00,139.0
243,11:37:00,72.0
244,11:42:00,36.0
245,11:47:00,19.999999999999996
246,11:52:00,3.0
247,11:57:00,0.99999999999999
248,12:02:00,3.0
249,12:07:00,0.0001
250,12:12:00,15.999999999999991
251,12:17:00,18.0
252,12:22:00,83.0
253,12:27:00,85.0
254,12:32:00,30.0
255,12:37:00,28.999999999999996
256,12:42:00,9.99999999999999
257,12:47:00,3.99999999999999
258,12:52:00,28.999999999999996
259,12:57:00,24.99999999999999
260,13:02:00,145.00000000000003
261,13:07:00,6.0
262,13:12:00,1.999999999999995
263,13:17:00,1.999999999999995
264,13:22:00,3.99999999999999
265,13:27:00,3.99999999999999
266,13:32:00,6.99999999999999
267,13:37:00,0.0001
268,13:42:00,45.0
269,13:47:00,33.99999999999999
270,13:52:00,3.99999999999999
271,13:57:00,3.99999999999999
272,14:02:00,0.0001
273,14:07:00,21.000000000000004
274,14:12:00,12.0
275,14:17:00,3.99999999999999
276,14:22:00,0.99999999999999
277,14:27:00,0.0001
278,14:32:00,3.0
279,14:37:00,24.99999999999999
280,14:42:00,6.99999999999999
281,14:47:00,9.0
282,14:52:00,24.0
283,14:57:00,64.0
284,15:02:00,19.999999999999996
285,15:07:00,9.99999999999999
286,15:12:00,4.999999999999995
287,15:17:00,81.0
288,15:22:00,77.0
289,15:27:00,95.0
290,15:32:00,27.99999999999999
291,15:37:00,42.00000000000001
292,15:42:00,0.99999999999999
293,15:47:00,12.99999999999999
294,15:52:00,6.0
295,15:57:00,0.99999999999999
296,16:02:00,1.999999999999995
297,16:07:00,0.0001
298,16:12:00,111.0
299,16:17:00,73.0
300,16:22:00,30.0
301,16:27:00,10.999999999999996
302,16:32:00,169.0
303,16:37:00,127.0
304,16:42:00,88.0
305,16:47:00,12.99999999999999
306,16:52:00,12.99999999999999
307,16:57:00,16.999999999999996
308,17:02:00,9.0
