,ds,ts
197,15:16:00,1.9999999499999999
198,15:21:00,19.00000005
199,15:26:00,13.999999950000001
200,15:31:00,4.99999995
201,15:36:00,43.00000005
202,15:41:00,31.00000005
203,15:46:00,9.0
204,15:51:00,22.00000005
205,15:56:00,67.99999995
206,16:01:00,337.00000005
207,16:06:00,355.00000005
208,16:11:00,28.00000005
209,16:16:00,18.0
210,16:21:00,40.000000050000004
211,16:26:00,9.0
212,16:31:00,15.0
213,16:36:00,79.00000005
214,16:41:00,30.0
215,16:46:00,0.0001
216,16:51:00,0.0001
217,08:12:00,3.0
218,08:17:00,0.99999999999999
219,08:22:00,15.999999999999991
220,08:27:00,3.99999999999999
221,08:32:00,1.999999999999995
222,08:37:00,6.0
223,08:42:00,3.99999999999999
224,08:47:00,4.999999999999995
225,08:52:00,0.0001
226,08:57:00,3.0
227,09:02:00,9.99999999999999
228,09:07:00,3.0
229,09:12:00,10.999999999999996
230,09:17:00,46.99999999999999
231,09:22:00,21.000000000000004
232,09:27:00,21.000000000000004
233,09:32:00,57.0
234,09:37:00,21.000000000000004
235,09:42:00,3.99999999999999
236,09:47:00,7.999999999999996
237,09:52:00,21.000000000000004
238,09:57:00,6.0
239,10:02:00,69.0
240,10:07:00,42.00000000000001
241,10:12:00,21.000000000000004
242,10:17:00,9.99999999999999
243,10:22:00,135.0
244,10:27:00,289.99999999999994
245,10:32:00,282.0
246,10:37:00,77.0
247,10:42:00,0.0001
248,10:47:00,0.0001
249,10:52:00,24.0
250,10:57:00,21.000000000000004
251,11:02:00,6.99999999999999
252,11:07:00,4.999999999999995
253,11:12:00,21.000000000000004
254,11:17:00,45.999999999999986
255,11:22:00,31.999999999999993
256,11:27:00,50.0
257,11:32:00,136.99999999999997
258,11:37:00,83.0
259,11:42:00,143.0
260,11:47:00,83.0
261,11:52:00,88.0
262,11:57:00,25.999999999999996
263,12:02:00,52.0
264,12:07:00,30.999999999999993
265,12:12:00,16.999999999999996
266,12:17:00,13.999999999999995
267,12:22:00,12.99999999999999
268,12:27:00,46.99999999999999
269,12:32:00,15.0
270,12:37:00,4.999999999999995
271,12:42:00,22.999999999999993
272,12:47:00,6.0
273,12:52:00,3.0
274,12:57:00,46.99999999999999
275,13:02:00,93.0
276,13:07:00,92.0
277,13:12:00,6.0
278,13:17:00,6.0
279,13:22:00,9.99999999999999
280,13:27:00,24.99999999999999
281,13:32:00,15.0
282,13:37:00,18.99999999999999
283,13:42:00,48.0
284,13:47:00,7.999999999999996
285,13:52:00,15.0
286,13:57:00,6.0
287,14:02:00,33.99999999999999
288,14:07:00,19.999999999999996
289,14:12:00,21.000000000000004
290,14:17:00,48.99999999999999
291,14:22:00,193.99999999999997
292,14:27:00,52.0
293,14:32:00,16.999999999999996
294,14:37:00,59.0
295,14:42:00,46.99999999999999
296,14:47:00,36.0
297,14:52:00,74.0
298,14:57:00,170.99999999999997
299,15:02:00,139.0
300,15:07:00,55.99999999999999
301,15:12:00,25.999999999999996
302,15:17:00,132.0
303,15:22:00,73.0
304,15:27:00,30.999999999999993
305,15:32:00,64.0
306,15:37:00,86.0
307,15:42:00,46.99999999999999
308,15:47:00,134.0
309,15:52:00,27.99999999999999
310,15:57:00,39.0
311,16:02:00,127.0
312,16:07:00,52.99999999999999
313,08:12:00,1.999999999999995
314,08:17:00,6.99999999999999
315,08:22:00,4.999999999999995
316,08:27:00,21.999999999999993
317,08:32:00,18.99999999999999
318,08:37:00,3.0
319,08:42:00,3.0
320,08:47:00,4.999999999999995
321,08:52:00,28.999999999999996
322,08:57:00,0.99999999999999
323,09:02:00,3.99999999999999
324,09:07:00,13.999999999999995
325,09:12:00,13.999999999999995
326,09:17:00,15.999999999999991
327,09:22:00,1.999999999999995
328,09:27:00,6.99999999999999
329,09:32:00,6.0
330,09:37:00,16.999999999999996
331,09:42:00,15.0
332,09:47:00,9.0
333,09:52:00,42.00000000000001
334,09:57:00,18.0
335,10:02:00,19.999999999999996
336,10:07:00,12.99999999999999
337,10:12:00,25.999999999999996
338,10:17:00,12.99999999999999
339,10:22:00,45.999999999999986
340,10:27:00,48.0
341,10:32:00,9.99999999999999
342,10:37:00,21.000000000000004
343,10:42:00,6.99999999999999
344,10:47:00,13.999999999999995
345,10:52:00,13.999999999999995
346,10:57:00,13.999999999999995
347,11:02:00,6.99999999999999
348,11:07:00,70.99999999999999
349,11:12:00,15.999999999999991
350,11:17:00,75.0
351,11:22:00,61.99999999999999
352,11:27:00,86.0
353,11:32:00,139.0
354,11:37:00,72.0
355,11:42:00,36.0
356,11:47:00,19.999999999999996
357,11:52:00,3.0
358,11:57:00,0.99999999999999
359,12:02:00,3.0
360,12:07:00,0.0001
361,12:12:00,15.999999999999991
362,12:17:00,18.0
363,12:22:00,83.0
364,12:27:00,85.0
365,12:32:00,30.0
366,12:37:00,28.999999999999996
367,12:42:00,9.99999999999999
368,12:47:00,3.99999999999999
369,12:52:00,28.999999999999996
370,12:57:00,24.99999999999999
371,13:02:00,145.00000000000003
372,13:07:00,6.0
373,13:12:00,1.999999999999995
374,13:17:00,1.999999999999995
375,13:22:00,3.99999999999999
376,13:27:00,3.99999999999999
377,13:32:00,6.99999999999999
378,13:37:00,0.0001
379,13:42:00,45.0
380,13:47:00,33.99999999999999
381,13:52:00,3.99999999999999
382,13:57:00,3.99999999999999
383,14:02:00,0.0001
384,14:07:00,21.000000000000004
385,14:12:00,12.0
386,14:17:00,3.99999999999999
387,14:22:00,0.99999999999999
388,14:27:00,0.0001
389,14:32:00,3.0
390,14:37:00,24.99999999999999
391,14:42:00,6.99999999999999
392,14:47:00,9.0
393,14:52:00,24.0
394,14:57:00,64.0
395,15:02:00,19.999999999999996
396,15:07:00,9.99999999999999
397,15:12:00,4.999999999999995
398,15:17:00,81.0
399,15:22:00,77.0
400,15:27:00,95.0
401,15:32:00,27.99999999999999
402,15:37:00,42.00000000000001
403,15:42:00,0.99999999999999
404,15:47:00,12.99999999999999
405,15:52:00,6.0
406,15:57:00,0.99999999999999
407,16:02:00,1.999999999999995
408,16:07:00,0.0001
409,16:12:00,111.0
410,16:17:00,73.0
411,16:22:00,30.0
412,16:27:00,10.999999999999996
413,16:32:00,169.0
414,16:37:00,127.0
415,16:42:00,88.0
416,16:47:00,12.99999999999999
417,16:52:00,12.99999999999999
418,16:57:00,16.999999999999996
419,17:02:00,9.0
